word,count
mine,584434
aren't,583597
set,581066
afraid,579812
supposed,577965
somebody,574776
mrs,572835
number,572665
its,571590
making,568235
asked,563279
shot,562618
against,561789
different,561340
sleep,560941
rest,559188
anyway,558575
cut,557667
story,555156
stand,554369
wish,552083
body,551534
comes,550752
read,547777
blood,547053
side,544370
hours,543280
whoa,542520
least,541780
trust,541591
shall,541037
waiting,540189
fun,537308
quite,534692
gun,534304
war,532192
speak,527592
important,526701
party,526662
game,523411
moment,522472
behind,520115
week,519694
truth,518808
though,518060
gets,511462
em,511308
goes,509043
playing,509011
captain,507964
walk,506810
question,505245
yours,503761
anymore,503369
city,503349
dear,503307
break,502833
girls,501939
almost,497671
reason,496540
welcome,496155
between,495806
married,495034
started,494642
nobody,493088
children,492432
town,490485
trouble,488463
line,486921
honey,486683
boys,485330
met,484312
daughter,483433
office,482665
power,482386
he'll,480372
half,480225
died,479826
couple,479745
cool,479495
lady,479277
clear,478091
save,478033
free,477663
telling,477316
tried,476149
alive,475525
able,475467
l,473453
high,472837
ass,472409
wow,470807
lord,470454
brought,469134
either,468599
send,465458
child,464977
six,462822
answer,461617
hate,458351
front,455772
safe,455646
sister,455327
sighs,454413
stupid,453378
women,451609
husband,450052
outside,448180
full,447891
news,446298
jack,445166
needs,444418
months,441998
seems,441942
light,441921
team,441701
funny,440863
john,440110
ahead,439598
buy,438194
plan,436514
hurry,434992
dog,433021
pick,432451
bed,432308
sometimes,431403
order,431275
black,429128
bitch,426851
bye,425033
hot,424123
along,423816
promise,422302
running,421197
jesus,419002
shoot,418494
lose,417827
it'll,413065
fact,410835
country,409387
food,407841
white,407327
king,407222
anybody,406989
feeling,405585
living,401431
they'll,400664
book,399450
sent,397784
hour,397467
taken,393069
shouldn't,390896
become,390871
leaving,390135
lives,388342
here's,387119
chuckles,384634
cannot,383389
hmm,382116
t,380734
control,380601
sick,380473
perfect,380439
dinner,378972
touch,378866
sounds,378253
himself,377783
special,376566
red,374860
human,374238
perhaps,373584
drive,370357
sort,370326
ha,368757
laughing,368651
scared,368483
boss,367738
air,367711
serious,367092
sound,364214
past,362653
how's,360701
hang,359067
company,358059
asking,357295
possible,355462
parents,353566
pull,351946
follow,351519
small,351478
happens,351359
luck,351132
earth,348360
glad,346664
till,346619
laughs,346418
street,346158
fast,345995
m,345694
utf,345637
ten,345345
top,344961
d,344675
seem,337162
poor,334346
win,334120
daddy,332756
hair,332714
sense,332483
million,332448
cold,332380
catch,330994
murder,330788
lie,330103
speaking,329975
president,329639
gentlemen,328583
sweet,328485
words,328043
finally,326461
dream,326202
known,325572
lucky,324866
meeting,323399
bet,323398
alright,322538
hospital,322515
voice,320352
calling,320147
somewhere,320146
sign,319490
drop,318619
weeks,318291
others,317665
dance,317170
master,316382
sex,311991
secret,311601
step,310400
longer,310279
moving,310137
uncle,309924
crime,309102
ship,308455
careful,308317
write,307784
sam,307779
clean,307697
less,305611
straight,305211
worked,304434
dude,304214
piece,304206
return,303290
felt,303203
figure,302999
rather,302035
fall,301971
they've,301686
quiet,301488
weren't,300791
future,300565
drama,299231
ladies,298749
he'd,297341
takes,297260
questions,296329
beat,296130
looked,295744
choice,295262
eye,294312
coffee,294152
learn,292978
feet,292809
road,292363
ooh,291721
given,291689
fault,291491
seeing,291459
we'd,291389
worth,291323
none,291251
date,290557
calm,290180
evening,290004
loved,288975
throw,288652
explain,287251
security,286827
general,285588
ya,285349
turned,284467
changed,283092
happening,282989
wake,282522
frank,281348
kidding,280750
absolutely,280176
wonderful,279226
quick,278680
officer,277940
report,277307
picture,276989
giving,276062
works,274405
ma'am,274047
agent,273909
state,273703
mad,273004
land,271802
ride,271740
strong,270493
needed,270401
weird,270374
pain,270123
ones,269584
wonder,268608
dark,267868
law,267689
system,267071
early,266884
worse,266182
missing,265332
unless,265200
pass,264483
seven,263876
building,263817
act,263363
attack,261689
song,261471
screaming,260632
information,259414
protect,257828
mistake,257730
meant,256628
watching,256597
mouth,256427
buddy,256132
michael,256100
darling,256025
chief,255748
kept,254929
suppose,254398
worried,254270
amazing,252550
train,252334
kiss,252238
caught,252183
finish,251854
message,251642
tired,250830
busy,250340
yesterday,249415
george,249395
tv,248091
history,247533
class,247013
o,246635
york,245812
action,245656
lying,244674
evidence,244401
except,243932
lead,243707
christmas,243681
goodbye,243664
handle,242581
charlie,242571
imagine,242406
strange,242002
expect,241907
entire,241566
bill,241532
radio,241018
forever,240972
movie,240730
army,240412
blue,240151
floor,240006
ring,239485
born,239374
thinks,239320
forgive,239306
birthday,239215
sell,238926
wedding,238907
broke,238824
joe,238072
mike,237815
swear,237626
bag,237339
terrible,236542
across,235986
completely,235410
david,234803
seriously,234754
anywhere,234587
wear,234327
dangerous,234076
totally,233971
honor,233940
decided,233592
rock,233168
court,233121
miles,233114
hotel,233096
she'll,232747
fear,232486
near,232167
cover,232125
tom,231277
ground,230660
attention,230398
clothes,230213
goddamn,230197
box,229557
station,228978
instead,228517
hasn't,228315
marry,228264
situation,227820
certainly,227734
month,227632
eight,227494
definitely,227109
age,226929
during,226814
fair,226592
cell,226503
table,226422
talked,226235
force,225960
blow,225302
ran,225168
middle,224834
peace,224629
simple,224561
american,224198
paid,223887
killing,223853
join,222685
charge,221642
boat,221198
using,220689
key,220518
lovely,219699
test,219575
stick,219366
count,218878
eh,218639
relax,217393
round,217305
continues,217287
prison,217085
grunts,216912
sitting,216812
peter,216735
spend,216441
personal,216006
space,215930
smart,215914
short,215847
list,215525
deep,214511
normal,213880
single,213864
ball,213741
interesting,213562
saved,213510
fly,212894
crying,212647
forgot,212625
present,212580
finished,212104
major,211782
won,211735
french,211196
missed,211093
enjoy,211033
detective,210939
offer,210317
fix,210294
fighting,209828
accident,209515
fuckin,209363
sing,209173
fool,208549
certain,208203
brain,208130
stopped,207800
club,207477
service,207202
cops,207135
hide,206950
wearing,206917
sun,206891
record,206805
surprise,206673
cop,206504
government,206401
bought,206174
mark,205945
horse,205944
paper,205795
gold,205411
proud,205293
bastard,205197
area,204710
wall,204111
bank,203832
lunch,203639
soul,203442
group,203215
c,203138
position,203067
respect,202648
bar,202402
forward,202097
fell,201659
letter,201147
standing,201133
idiot,201026
p,201008
smell,200752
christ,199868
quickly,199365
holy,199266
fish,198639
ice,198547
agree,198416
grunting,197942
machine,197692
mama,197548
star,197380
calls,197017
mary,197005
trip,196526
killer,196504
contact,196144
interested,196067
park,195979
yo,195940
mess,195878
lieutenant,195422
private,195309
plane,195015
seconds,194874
within,194867
mm,194842
slow,194773
james,194562
tough,193867
share,193561
window,193450
don,193266
feels,193076
ben,192882
gasps,192645
